Recon ID,Transaction ID,Recon Date,Status,Issue Type,Amount Difference (INR),FX Rate Variance (%),Days to Resolve,Resolution Date
RECON000268,HDFC2026448762,2024-01-10,Matched,None,0.0,0.0,0,2024-01-10 00:00:00
RECON000269,HDFC2026709153,2024-01-10,Matched,None,0.0,0.0,0,2024-01-10 00:00:00
RECON000270,HDFC2026905858,2024-01-10,Matched,None,0.0,0.0,0,2024-01-10 00:00:00
RECON000271,HDFC2026627054,2024-01-10,Matched,None,0.0,0.0,0,2024-01-10 00:00:00
RECON000272,HDFC2026253868,2024-01-10,Matched,None,0.0,0.0,0,2024-01-10 00:00:00
RECON000273,HDFC2026480480,2024-01-10,Matched,None,0.0,0.0,0,2024-01-10 00:00:00
RECON000274,HDFC2026646513,2024-01-10,Matched,None,0.0,0.0,0,2024-01-10 00:00:00
RECON000275,HDFC2026638886,2024-01-10,Matched,None,0.0,0.0,0,2024-01-10 00:00:00
RECON000276,HDFC2026181969,2024-01-10,Matched,None,0.0,0.0,0,2024-01-10 00:00:00
RECON000277,HDFC2026691880,2024-01-10,Matched,None,0.0,0.0,0,2024-01-10 00:00:00
RECON000278,HDFC2026332888,2024-01-10,Matched,None,0.0,0.0,0,2024-01-10 00:00:00
RECON000279,HDFC2026205668,2024-01-10,Matched,None,0.0,0.0,0,2024-01-10 00:00:00
RECON000280,HDFC2026233426,2024-01-10,Matched,None,0.0,0.0,0,2024-01-10 00:00:00
RECON000281,HDFC2026346459,2024-01-10,Matched,None,0.0,0.0,0,2024-01-10 00:00:00
RECON000282,HDFC2026300051,2024-01-10,Matched,None,0.0,0.0,0,2024-01-10 00:00:00
RECON000283,HDFC2026456455,2024-01-10,Matched,None,0.0,0.0,0,2024-01-10 00:00:00
RECON000284,HDFC2026207832,2024-01-10,Matched,None,0.0,0.0,0,2024-01-10 00:00:00
RECON000285,HDFC2026957857,2024-01-10,Unmatched,FX Rate Discrepancy,0.0,0.59,3,2024-01-13
RECON000286,HDFC2026335959,2024-01-11,Matched,None,0.0,0.0,0,2024-01-11 00:00:00
RECON000287,HDFC2026590071,2024-01-11,Unmatched,Amount Mismatch,-4929.0,-1.768549315938472,1,2024-01-12
RECON000288,HDFC2026662416,2024-01-11,Matched,None,0.0,0.0,0,2024-01-11 00:00:00
RECON000289,HDFC2026920231,2024-01-11,Matched,None,0.0,0.0,0,2024-01-11 00:00:00
RECON000290,HDFC2026943883,2024-01-11,Matched,None,0.0,0.0,0,2024-01-11 00:00:00
RECON000291,HDFC2026381157,2024-01-11,Unmatched,Missing Settlement,140282.0,100.0,2,2024-01-13
RECON000292,HDFC2026329580,2024-01-11,Matched,None,0.0,0.0,0,2024-01-11 00:00:00
RECON000293,HDFC2026815079,2024-01-11,Duplicate,Duplicate Transaction,0.0,0.0,6,2024-01-17
RECON000294,HDFC2026961860,2024-01-11,Matched,None,0.0,0.0,0,2024-01-11 00:00:00
RECON000295,HDFC2026742187,2024-01-11,Matched,None,0.0,0.0,0,2024-01-11 00:00:00
RECON000296,HDFC2026201118,2024-01-11,Matched,None,0.0,0.0,0,2024-01-11 00:00:00
RECON000297,HDFC2026959048,2024-01-11,Unmatched,Amount Mismatch,2158.0,0.3962694117841488,11,2024-01-22
RECON000298,HDFC2026471755,2024-01-11,Matched,None,0.0,0.0,0,2024-01-11 00:00:00
RECON000299,HDFC2026506377,2024-01-11,Matched,None,0.0,0.0,0,2024-01-11 00:00:00
RECON000300,HDFC2026460212,2024-01-11,Matched,None,0.0,0.0,0,2024-01-11 00:00:00
RECON000301,HDFC2026343904,2024-01-11,Matched,None,0.0,0.0,0,2024-01-11 00:00:00
RECON000302,HDFC2026460857,2024-01-11,Matched,None,0.0,0.0,0,2024-01-11 00:00:00
RECON000303,HDFC2026191682,2024-01-11,Matched,None,0.0,0.0,0,2024-01-11 00:00:00
RECON000304,HDFC2026986904,2024-01-11,Matched,None,0.0,0.0,0,2024-01-11 00:00:00
RECON000305,HDFC2026505816,2024-01-11,Matched,None,0.0,0.0,0,2024-01-11 00:00:00
RECON000306,HDFC2026639085,2024-01-11,Matched,None,0.0,0.0,0,2024-01-11 00:00:00
RECON000307,HDFC2026198083,2024-01-11,Unmatched,Missing Settlement,303958.0,100.0,3,2024-01-14
RECON000308,HDFC2026951588,2024-01-11,Matched,None,0.0,0.0,0,2024-01-11 00:00:00
RECON000309,HDFC2026189915,2024-01-11,Matched,None,0.0,0.0,0,2024-01-11 00:00:00
RECON000310,HDFC2026715467,2024-01-12,Matched,None,0.0,0.0,0,2024-01-12 00:00:00
RECON000311,HDFC2026491769,2024-01-12,Matched,None,0.0,0.0,0,2024-01-12 00:00:00
RECON000312,HDFC2026542062,2024-01-12,Matched,None,0.0,0.0,0,2024-01-12 00:00:00
RECON000313,HDFC2026987130,2024-01-12,Matched,None,0.0,0.0,0,2024-01-12 00:00:00
RECON000314,HDFC2026545555,2024-01-12,Matched,None,0.0,0.0,0,2024-01-12 00:00:00
RECON000315,HDFC2026869735,2024-01-12,Matched,None,0.0,0.0,0,2024-01-12 00:00:00
RECON000316,HDFC2026241825,2024-01-12,Matched,None,0.0,0.0,0,2024-01-12 00:00:00
RECON000317,HDFC2026926600,2024-01-12,Duplicate,Duplicate Transaction,0.0,0.0,11,2024-01-23
RECON000318,HDFC2026232649,2024-01-12,Unmatched,FX Rate Discrepancy,0.0,-0.65,8,2024-01-20
RECON000319,HDFC2026661988,2024-01-12,Matched,None,0.0,0.0,0,2024-01-12 00:00:00
RECON000320,HDFC2026586519,2024-01-12,Matched,None,0.0,0.0,0,2024-01-12 00:00:00
RECON000321,HDFC2026672280,2024-01-12,Matched,None,0.0,0.0,0,2024-01-12 00:00:00
RECON000322,HDFC2026310115,2024-01-12,Matched,None,0.0,0.0,0,2024-01-12 00:00:00
RECON000323,HDFC2026858414,2024-01-12,Matched,None,0.0,0.0,0,2024-01-12 00:00:00
RECON000324,HDFC2026145881,2024-01-12,Matched,None,0.0,0.0,0,2024-01-12 00:00:00
RECON000325,HDFC2026278953,2024-01-12,Unmatched,Missing Settlement,314648.0,100.0,9,2024-01-21
RECON000326,HDFC2026186422,2024-01-12,Matched,None,0.0,0.0,0,2024-01-12 00:00:00
RECON000327,HDFC2026902097,2024-01-12,Matched,None,0.0,0.0,0,2024-01-12 00:00:00
RECON000328,HDFC2026337186,2024-01-12,Matched,None,0.0,0.0,0,2024-01-12 00:00:00
RECON000329,HDFC2026480395,2024-01-12,Unmatched,Amount Mismatch,-4878.0,-3.570539753180401,15,2024-01-27
RECON000330,HDFC2026383185,2024-01-12,Matched,None,0.0,0.0,0,2024-01-12 00:00:00
RECON000331,HDFC2026645427,2024-01-12,Matched,None,0.0,0.0,0,2024-01-12 00:00:00
RECON000332,HDFC2026259072,2024-01-12,Duplicate,Duplicate Transaction,0.0,0.0,13,2024-01-25
RECON000333,HDFC2026535092,2024-01-13,Matched,None,0.0,0.0,0,2024-01-13 00:00:00
RECON000334,HDFC2026137156,2024-01-13,Matched,None,0.0,0.0,0,2024-01-13 00:00:00
RECON000335,HDFC2026527009,2024-01-13,Matched,None,0.0,0.0,0,2024-01-13 00:00:00
RECON000336,HDFC2026719152,2024-01-13,Matched,None,0.0,0.0,0,2024-01-13 00:00:00
RECON000337,HDFC2026153321,2024-01-13,Matched,None,0.0,0.0,0,2024-01-13 00:00:00
RECON000338,HDFC2026510428,2024-01-13,Matched,None,0.0,0.0,0,2024-01-13 00:00:00
RECON000339,HDFC2026365486,2024-01-13,Matched,None,0.0,0.0,0,2024-01-13 00:00:00
RECON000340,HDFC2026705950,2024-01-13,Unmatched,Missing Settlement,139893.0,100.0,10,2024-01-23
RECON000341,HDFC2026176117,2024-01-13,Unmatched,Amount Mismatch,3246.0,3.619818674517413,12,2024-01-25
RECON000342,HDFC2026110239,2024-01-13,Matched,None,0.0,0.0,0,2024-01-13 00:00:00
RECON000343,HDFC2026746014,2024-01-13,Matched,None,0.0,0.0,0,2024-01-13 00:00:00
RECON000344,HDFC2026355007,2024-01-13,Unmatched,Amount Mismatch,-14.0,-0.010797387032338174,10,2024-01-23
RECON000345,HDFC2026215779,2024-01-13,Duplicate,Duplicate Transaction,0.0,0.0,2,2024-01-15
RECON000346,HDFC2026560807,2024-01-13,Matched,None,0.0,0.0,0,2024-01-13 00:00:00
RECON000347,HDFC2026754152,2024-01-13,Matched,None,0.0,0.0,0,2024-01-13 00:00:00
RECON000348,HDFC2026335228,2024-01-13,Matched,None,0.0,0.0,0,2024-01-13 00:00:00
RECON000349,HDFC2026621048,2024-01-13,Unmatched,FX Rate Discrepancy,0.0,-0.81,2,2024-01-15
RECON000350,HDFC2026473325,2024-01-13,Unmatched,Amount Mismatch,-247.0,-0.44016751314265345,2,2024-01-15
RECON000351,HDFC2026138133,2024-01-13,Matched,None,0.0,0.0,0,2024-01-13 00:00:00
RECON000352,HDFC2026517795,2024-01-13,Matched,None,0.0,0.0,0,2024-01-13 00:00:00
RECON000353,HDFC2026519225,2024-01-13,Matched,None,0.0,0.0,0,2024-01-13 00:00:00
RECON000354,HDFC2026386059,2024-01-13,Matched,None,0.0,0.0,0,2024-01-13 00:00:00
RECON000355,HDFC2026804889,2024-01-14,Matched,None,0.0,0.0,0,2024-01-14 00:00:00
RECON000356,HDFC2026801569,2024-01-14,Matched,None,0.0,0.0,0,2024-01-14 00:00:00
RECON000357,HDFC2026742116,2024-01-14,Matched,None,0.0,0.0,0,2024-01-14 00:00:00
RECON000358,HDFC2026495796,2024-01-14,Matched,None,0.0,0.0,0,2024-01-14 00:00:00
RECON000359,HDFC2026572852,2024-01-14,Matched,None,0.0,0.0,0,2024-01-14 00:00:00
RECON000360,HDFC2026676850,2024-01-14,Matched,None,0.0,0.0,0,2024-01-14 00:00:00
RECON000361,HDFC2026247133,2024-01-14,Matched,None,0.0,0.0,0,2024-01-14 00:00:00
RECON000362,HDFC2026841764,2024-01-14,Matched,None,0.0,0.0,0,2024-01-14 00:00:00
RECON000363,HDFC2026296293,2024-01-14,Matched,None,0.0,0.0,0,2024-01-14 00:00:00
RECON000364,HDFC2026921316,2024-01-14,Matched,None,0.0,0.0,0,2024-01-14 00:00:00
RECON000365,HDFC2026601405,2024-01-14,Matched,None,0.0,0.0,0,2024-01-14 00:00:00
RECON000366,HDFC2026497349,2024-01-14,Matched,None,0.0,0.0,0,2024-01-14 00:00:00
RECON000367,HDFC2026479825,2024-01-14,Matched,None,0.0,0.0,0,2024-01-14 00:00:00
RECON000368,HDFC2026120717,2024-01-14,Matched,None,0.0,0.0,0,2024-01-14 00:00:00
RECON000369,HDFC2026290272,2024-01-14,Unmatched,FX Rate Discrepancy,0.0,1.26,1,2024-01-15
RECON000370,HDFC2026100111,2024-01-14,Matched,None,0.0,0.0,0,2024-01-14 00:00:00
RECON000371,HDFC2026584617,2024-01-14,Matched,None,0.0,0.0,0,2024-01-14 00:00:00
RECON000372,HDFC2026724854,2024-01-14,Matched,None,0.0,0.0,0,2024-01-14 00:00:00
RECON000373,HDFC2026444622,2024-01-14,Matched,None,0.0,0.0,0,2024-01-14 00:00:00
RECON000374,HDFC2026463222,2024-01-14,Matched,None,0.0,0.0,0,2024-01-14 00:00:00
RECON000375,HDFC2026764544,2024-01-14,Matched,None,0.0,0.0,0,2024-01-14 00:00:00
RECON000376,HDFC2026322436,2024-01-14,Matched,None,0.0,0.0,0,2024-01-14 00:00:00
RECON000377,HDFC2026786002,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000378,HDFC2026863112,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000379,HDFC2026711087,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000380,HDFC2026676546,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000381,HDFC2026940848,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000382,HDFC2026574817,2024-01-15,Duplicate,Duplicate Transaction,0.0,0.0,8,2024-01-23
RECON000383,HDFC2026547481,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000384,HDFC2026836529,2024-01-15,Unmatched,FX Rate Discrepancy,0.0,-0.15,14,2024-01-29
RECON000385,HDFC2026387710,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000386,HDFC2026243057,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000387,HDFC2026672511,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000388,HDFC2026796529,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000389,HDFC2026786833,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000390,HDFC2026721885,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000391,HDFC2026770302,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000392,HDFC2026583691,2024-01-15,Duplicate,Duplicate Transaction,0.0,0.0,11,2024-01-26
RECON000393,HDFC2026919344,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000394,HDFC2026273867,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000395,HDFC2026425368,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000396,HDFC2026359917,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000397,HDFC2026779098,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000398,HDFC2026679148,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000399,HDFC2026487891,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000400,HDFC2026775192,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000401,HDFC2026107737,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000402,HDFC2026139592,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000403,HDFC2026528264,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000404,HDFC2026857367,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000405,HDFC2026262866,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000406,HDFC2026547241,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000407,HDFC2026555799,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000408,HDFC2026267712,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000409,HDFC2026378837,2024-01-15,Unmatched,Missing Settlement,607848.0,100.0,3,2024-01-18
RECON000410,HDFC2026621345,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000411,HDFC2026720298,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000412,HDFC2026124559,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000413,HDFC2026236250,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000414,HDFC2026427340,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000415,HDFC2026151969,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000416,HDFC2026556018,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000417,HDFC2026367542,2024-01-15,Unmatched,Missing Settlement,343884.0,100.0,15,2024-01-30
RECON000418,HDFC2026106951,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000419,HDFC2026335970,2024-01-15,Matched,None,0.0,0.0,0,2024-01-15 00:00:00
RECON000420,HDFC2026470307,2024-01-16,Matched,None,0.0,0.0,0,2024-01-16 00:00:00
RECON000421,HDFC2026899567,2024-01-16,Matched,None,0.0,0.0,0,2024-01-16 00:00:00
RECON000422,HDFC2026381015,2024-01-16,Matched,None,0.0,0.0,0,2024-01-16 00:00:00
RECON000423,HDFC2026517654,2024-01-16,Matched,None,0.0,0.0,0,2024-01-16 00:00:00
RECON000424,HDFC2026721540,2024-01-16,Duplicate,Duplicate Transaction,0.0,0.0,15,2024-01-31
RECON000425,HDFC2026819037,2024-01-16,Matched,None,0.0,0.0,0,2024-01-16 00:00:00
RECON000426,HDFC2026981578,2024-01-16,Matched,None,0.0,0.0,0,2024-01-16 00:00:00
RECON000427,HDFC2026896881,2024-01-16,Matched,None,0.0,0.0,0,2024-01-16 00:00:00
RECON000428,HDFC2026588317,2024-01-16,Unmatched,Amount Mismatch,-4193.0,-0.8995170968316318,7,2024-01-23
RECON000429,HDFC2026756916,2024-01-16,Matched,None,0.0,0.0,0,2024-01-16 00:00:00
RECON000430,HDFC2026128832,2024-01-16,Matched,None,0.0,0.0,0,2024-01-16 00:00:00
RECON000431,HDFC2026334349,2024-01-16,Matched,None,0.0,0.0,0,2024-01-16 00:00:00
RECON000432,HDFC2026503560,2024-01-16,Matched,None,0.0,0.0,0,2024-01-16 00:00:00
RECON000433,HDFC2026948924,2024-01-16,Unmatched,FX Rate Discrepancy,0.0,1.91,1,2024-01-17
RECON000434,HDFC2026814263,2024-01-16,Matched,None,0.0,0.0,0,2024-01-16 00:00:00
RECON000435,HDFC2026838726,2024-01-16,Matched,None,0.0,0.0,0,2024-01-16 00:00:00
RECON000436,HDFC2026190875,2024-01-16,Unmatched,Amount Mismatch,2363.0,0.5478188094503961,4,2024-01-20
RECON000437,HDFC2026204853,2024-01-16,Matched,None,0.0,0.0,0,2024-01-16 00:00:00
RECON000438,HDFC2026672017,2024-01-16,Matched,None,0.0,0.0,0,2024-01-16 00:00:00
RECON000439,HDFC2026124370,2024-01-16,Matched,None,0.0,0.0,0,2024-01-16 00:00:00
RECON000440,HDFC2026591503,2024-01-16,Matched,None,0.0,0.0,0,2024-01-16 00:00:00
RECON000441,HDFC2026560929,2024-01-16,Matched,None,0.0,0.0,0,2024-01-16 00:00:00
RECON000442,HDFC2026600827,2024-01-16,Matched,None,0.0,0.0,0,2024-01-16 00:00:00
RECON000443,HDFC2026146037,2024-01-16,Matched,None,0.0,0.0,0,2024-01-16 00:00:00
RECON000444,HDFC2026846725,2024-01-16,Matched,None,0.0,0.0,0,2024-01-16 00:00:00
RECON000445,HDFC2026770421,2024-01-16,Matched,None,0.0,0.0,0,2024-01-16 00:00:00
RECON000446,HDFC2026356717,2024-01-16,Matched,None,0.0,0.0,0,2024-01-16 00:00:00
RECON000447,HDFC2026928697,2024-01-16,Matched,None,0.0,0.0,0,2024-01-16 00:00:00
RECON000448,HDFC2026994101,2024-01-16,Matched,None,0.0,0.0,0,2024-01-16 00:00:00
RECON000449,HDFC2026628397,2024-01-17,Matched,None,0.0,0.0,0,2024-01-17 00:00:00
RECON000450,HDFC2026857292,2024-01-17,Matched,None,0.0,0.0,0,2024-01-17 00:00:00
RECON000451,HDFC2026139172,2024-01-17,Matched,None,0.0,0.0,0,2024-01-17 00:00:00
RECON000452,HDFC2026667036,2024-01-17,Matched,None,0.0,0.0,0,2024-01-17 00:00:00
RECON000453,HDFC2026904040,2024-01-17,Matched,None,0.0,0.0,0,2024-01-17 00:00:00
RECON000454,HDFC2026845627,2024-01-17,Matched,None,0.0,0.0,0,2024-01-17 00:00:00
RECON000455,HDFC2026207535,2024-01-17,Matched,None,0.0,0.0,0,2024-01-17 00:00:00
RECON000456,HDFC2026819764,2024-01-17,Matched,None,0.0,0.0,0,2024-01-17 00:00:00
RECON000457,HDFC2026282343,2024-01-17,Matched,None,0.0,0.0,0,2024-01-17 00:00:00
RECON000458,HDFC2026830789,2024-01-17,Matched,None,0.0,0.0,0,2024-01-17 00:00:00
RECON000459,HDFC2026476346,2024-01-17,Matched,None,0.0,0.0,0,2024-01-17 00:00:00
RECON000460,HDFC2026670730,2024-01-17,Matched,None,0.0,0.0,0,2024-01-17 00:00:00
RECON000461,HDFC2026119902,2024-01-17,Matched,None,0.0,0.0,0,2024-01-17 00:00:00
RECON000462,HDFC2026347651,2024-01-17,Matched,None,0.0,0.0,0,2024-01-17 00:00:00
RECON000463,HDFC2026534694,2024-01-17,Matched,None,0.0,0.0,0,2024-01-17 00:00:00
RECON000464,HDFC2026437544,2024-01-17,Matched,None,0.0,0.0,0,2024-01-17 00:00:00
RECON000465,HDFC2026297778,2024-01-17,Matched,None,0.0,0.0,0,2024-01-17 00:00:00
RECON000466,HDFC2026690161,2024-01-17,Matched,None,0.0,0.0,0,2024-01-17 00:00:00
RECON000467,HDFC2026566762,2024-01-17,Matched,None,0.0,0.0,0,2024-01-17 00:00:00
RECON000468,HDFC2026327759,2024-01-17,Matched,None,0.0,0.0,0,2024-01-17 00:00:00
RECON000469,HDFC2026694799,2024-01-17,Matched,None,0.0,0.0,0,2024-01-17 00:00:00
RECON000470,HDFC2026326916,2024-01-17,Matched,None,0.0,0.0,0,2024-01-17 00:00:00
RECON000471,HDFC2026238724,2024-01-17,Matched,None,0.0,0.0,0,2024-01-17 00:00:00
RECON000472,HDFC2026238826,2024-01-17,Matched,None,0.0,0.0,0,2024-01-17 00:00:00
RECON000473,HDFC2026474970,2024-01-18,Matched,None,0.0,0.0,0,2024-01-18 00:00:00
RECON000474,HDFC2026900314,2024-01-18,Unmatched,Missing Settlement,454362.0,100.0,10,2024-01-28
RECON000475,HDFC2026382922,2024-01-18,Unmatched,Amount Mismatch,-231.0,-0.036838580040187544,7,2024-01-25
RECON000476,HDFC2026707947,2024-01-18,Matched,None,0.0,0.0,0,2024-01-18 00:00:00
RECON000477,HDFC2026613704,2024-01-18,Unmatched,FX Rate Discrepancy,0.0,-1.3,11,2024-01-29
RECON000478,HDFC2026996336,2024-01-18,Matched,None,0.0,0.0,0,2024-01-18 00:00:00
RECON000479,HDFC2026596666,2024-01-18,Matched,None,0.0,0.0,0,2024-01-18 00:00:00
RECON000480,HDFC2026951945,2024-01-18,Matched,None,0.0,0.0,0,2024-01-18 00:00:00
RECON000481,HDFC2026640613,2024-01-18,Matched,None,0.0,0.0,0,2024-01-18 00:00:00
RECON000482,HDFC2026722795,2024-01-18,Matched,None,0.0,0.0,0,2024-01-18 00:00:00
RECON000483,HDFC2026294128,2024-01-18,Unmatched,Missing Settlement,137207.0,100.0,7,2024-01-25
RECON000484,HDFC2026687709,2024-01-18,Unmatched,Amount Mismatch,589.0,0.15921802056047987,3,2024-01-21
RECON000485,HDFC2026792947,2024-01-18,Matched,None,0.0,0.0,0,2024-01-18 00:00:00
RECON000486,HDFC2026216821,2024-01-18,Matched,None,0.0,0.0,0,2024-01-18 00:00:00
RECON000487,HDFC2026874346,2024-01-18,Matched,None,0.0,0.0,0,2024-01-18 00:00:00
RECON000488,HDFC2026129959,2024-01-18,Matched,None,0.0,0.0,0,2024-01-18 00:00:00
RECON000489,HDFC2026275373,2024-01-18,Matched,None,0.0,0.0,0,2024-01-18 00:00:00
RECON000490,HDFC2026637770,2024-01-18,Matched,None,0.0,0.0,0,2024-01-18 00:00:00
RECON000491,HDFC2026675714,2024-01-19,Matched,None,0.0,0.0,0,2024-01-19 00:00:00
RECON000492,HDFC2026859767,2024-01-19,Matched,None,0.0,0.0,0,2024-01-19 00:00:00
RECON000493,HDFC2026985908,2024-01-19,Unmatched,FX Rate Discrepancy,0.0,1.57,12,2024-01-31
RECON000494,HDFC2026191353,2024-01-19,Matched,None,0.0,0.0,0,2024-01-19 00:00:00
RECON000495,HDFC2026128693,2024-01-19,Matched,None,0.0,0.0,0,2024-01-19 00:00:00
RECON000496,HDFC2026365618,2024-01-19,Matched,None,0.0,0.0,0,2024-01-19 00:00:00
RECON000497,HDFC2026233778,2024-01-19,Unmatched,Amount Mismatch,2022.0,0.3920329292149841,11,2024-01-30
RECON000498,HDFC2026112389,2024-01-19,Matched,None,0.0,0.0,0,2024-01-19 00:00:00
RECON000499,HDFC2026413678,2024-01-19,Unmatched,Amount Mismatch,255.0,0.13328036963089177,7,2024-01-26
RECON000500,HDFC2026667296,2024-01-19,Matched,None,0.0,0.0,0,2024-01-19 00:00:00
RECON000501,HDFC2026197730,2024-01-19,Matched,None,0.0,0.0,0,2024-01-19 00:00:00
RECON000502,HDFC2026246740,2024-01-19,Matched,None,0.0,0.0,0,2024-01-19 00:00:00
RECON000503,HDFC2026718312,2024-01-19,Matched,None,0.0,0.0,0,2024-01-19 00:00:00
RECON000504,HDFC2026177492,2024-01-19,Unmatched,Amount Mismatch,983.0,0.2739634399551848,10,2024-01-29
RECON000505,HDFC2026909639,2024-01-19,Matched,None,0.0,0.0,0,2024-01-19 00:00:00
RECON000506,HDFC2026756683,2024-01-19,Matched,None,0.0,0.0,0,2024-01-19 00:00:00
RECON000507,HDFC2026886122,2024-01-19,Unmatched,Missing Settlement,244809.0,100.0,8,2024-01-27
RECON000508,HDFC2026521546,2024-01-19,Matched,None,0.0,0.0,0,2024-01-19 00:00:00
RECON000509,HDFC2026175532,2024-01-19,Unmatched,Missing Settlement,288905.0,100.0,7,2024-01-26
RECON000510,HDFC2026449142,2024-01-19,Matched,None,0.0,0.0,0,2024-01-19 00:00:00
RECON000511,HDFC2026490119,2024-01-19,Matched,None,0.0,0.0,0,2024-01-19 00:00:00
RECON000512,HDFC2026603735,2024-01-19,Matched,None,0.0,0.0,0,2024-01-19 00:00:00
RECON000513,HDFC2026279355,2024-01-19,Matched,None,0.0,0.0,0,2024-01-19 00:00:00
RECON000514,HDFC2026570005,2024-01-19,Unmatched,Amount Mismatch,-4685.0,-3.4293703427174376,3,2024-01-22
RECON000515,HDFC2026781846,2024-01-19,Matched,None,0.0,0.0,0,2024-01-19 00:00:00
RECON000516,HDFC2026570818,2024-01-19,Matched,None,0.0,0.0,0,2024-01-19 00:00:00
RECON000517,HDFC2026849245,2024-01-19,Unmatched,Amount Mismatch,-1083.0,-0.2292645751301918,8,2024-01-27
RECON000518,HDFC2026745602,2024-01-20,Matched,None,0.0,0.0,0,2024-01-20 00:00:00
RECON000519,HDFC2026635835,2024-01-20,Matched,None,0.0,0.0,0,2024-01-20 00:00:00
RECON000520,HDFC2026131350,2024-01-20,Matched,None,0.0,0.0,0,2024-01-20 00:00:00
RECON000521,HDFC2026833775,2024-01-20,Matched,None,0.0,0.0,0,2024-01-20 00:00:00
RECON000522,HDFC2026454290,2024-01-20,Matched,None,0.0,0.0,0,2024-01-20 00:00:00
RECON000523,HDFC2026845191,2024-01-20,Matched,None,0.0,0.0,0,2024-01-20 00:00:00
RECON000524,HDFC2026167480,2024-01-20,Matched,None,0.0,0.0,0,2024-01-20 00:00:00
RECON000525,HDFC2026220034,2024-01-20,Matched,None,0.0,0.0,0,2024-01-20 00:00:00
RECON000526,HDFC2026180171,2024-01-20,Matched,None,0.0,0.0,0,2024-01-20 00:00:00
RECON000527,HDFC2026262470,2024-01-20,Unmatched,Amount Mismatch,-2863.0,-1.6348135924215,4,2024-01-24
RECON000528,HDFC2026198867,2024-01-20,Matched,None,0.0,0.0,0,2024-01-20 00:00:00
RECON000529,HDFC2026548672,2024-01-20,Matched,None,0.0,0.0,0,2024-01-20 00:00:00
RECON000530,HDFC2026516471,2024-01-20,Matched,None,0.0,0.0,0,2024-01-20 00:00:00
RECON000531,HDFC2026135087,2024-01-20,Matched,None,0.0,0.0,0,2024-01-20 00:00:00
RECON000532,HDFC2026528644,2024-01-20,Matched,None,0.0,0.0,0,2024-01-20 00:00:00
RECON000533,HDFC2026460351,2024-01-20,Matched,None,0.0,0.0,0,2024-01-20 00:00:00
RECON000534,HDFC2026410576,2024-01-20,Unmatched,FX Rate Discrepancy,0.0,-0.4,4,2024-01-24
