Transaction ID,Date,Time,Customer ID,Direction,Corridor,From Currency,To Currency,INR Amount,Foreign Amount,FX Rate,Value Date,Status,Processing Time (Hours),Exception Flag,Exception Reason,Channel,SLA Breach
HDFC2026726255,2024-01-07,15:30:00,CUST993914,Outward,Singapore,INR,SGD,190567.0,3063.78,62.2,2024-01-09,Completed,88,No,None,SWIFT,No
HDFC2026242613,2024-01-07,16:47:00,CUST723623,Inward,Malaysia,MYR,INR,111007.0,6321.58,17.56,2024-01-09,Completed,87,No,None,NEFT,No
HDFC2026215560,2024-01-07,21:29:00,CUST419815,Inward,UAE,AED,INR,175887.0,7796.41,22.56,2024-01-08,Pending,3,No,None,NEFT,No
HDFC2026642877,2024-01-07,21:42:00,CUST734799,Inward,UAE,AED,INR,118037.0,5271.86,22.39,2024-01-09,Completed,83,No,None,Branch,No
HDFC2026405125,2024-01-07,12:37:00,CUST876927,Inward,USA,USD,INR,673837.0,8227.56,81.9,2024-01-09,Completed,68,No,None,Online,No
HDFC2026311459,2024-01-07,18:23:00,CUST632350,Outward,USA,INR,USD,89682.0,1089.7,82.3,2024-01-08,Pending,16,No,None,Branch,No
HDFC2026252438,2024-01-07,09:15:00,CUST121783,Outward,UK,INR,GBP,68692.0,654.65,104.93,2024-01-08,Completed,80,No,None,NEFT,No
HDFC2026920087,2024-01-07,00:02:00,CUST605553,Outward,Singapore,INR,SGD,365136.0,5895.95,61.93,2024-01-08,Completed,54,No,None,SWIFT,No
HDFC2026418832,2024-01-07,06:44:00,CUST707102,Inward,UK,GBP,INR,135798.0,1304.87,104.07,2024-01-08,Completed,40,No,None,NEFT,No
HDFC2026365359,2024-01-07,03:21:00,CUST563699,Inward,USA,USD,INR,421127.0,5062.23,83.19,2024-01-09,Completed,73,No,None,Branch,No
HDFC2026981614,2024-01-07,04:51:00,CUST313651,Inward,UK,GBP,INR,88588.0,837.16,105.82,2024-01-09,Completed,44,No,None,NEFT,No
HDFC2026814029,2024-01-07,14:36:00,CUST432606,Inward,Singapore,SGD,INR,108489.0,1761.76,61.58,2024-01-09,Completed,78,No,None,NEFT,No
HDFC2026537933,2024-01-07,12:28:00,CUST612547,Inward,Singapore,SGD,INR,52356.0,857.87,61.03,2024-01-09,Completed,106,No,None,NEFT,No
HDFC2026858232,2024-01-07,23:51:00,CUST457705,Outward,UAE,INR,AED,297135.0,13026.52,22.81,2024-01-09,Completed,43,No,None,SWIFT,No
HDFC2026185887,2024-01-07,21:11:00,CUST750226,Outward,USA,INR,USD,148404.0,1779.42,83.4,2024-01-09,Completed,103,No,None,NEFT,No
HDFC2026966713,2024-01-07,20:59:00,CUST145864,Inward,USA,USD,INR,112931.0,1338.05,84.4,2024-01-08,Completed,58,No,None,SWIFT,No
HDFC2026470977,2024-01-07,09:02:00,CUST287522,Inward,USA,USD,INR,248822.0,2941.51,84.59,2024-01-08,Failed,24,No,None,NEFT,No
HDFC2026576314,2024-01-07,18:37:00,CUST900289,Outward,UK,INR,GBP,161386.0,1538.77,104.88,2024-01-08,Completed,70,Yes,Document discrepancies,NEFT,No
HDFC2026248723,2024-01-07,21:30:00,CUST548709,Inward,Singapore,SGD,INR,274872.0,4491.37,61.2,2024-01-08,Completed,57,No,None,SWIFT,No
HDFC2026923039,2024-01-08,16:14:00,CUST666163,Inward,USA,USD,INR,149617.0,1787.75,83.69,2024-01-10,Completed,105,No,None,SWIFT,No
HDFC2026283061,2024-01-08,03:05:00,CUST860017,Inward,USA,USD,INR,408174.0,4816.78,84.74,2024-01-10,Completed,98,No,None,SWIFT,No
HDFC2026718570,2024-01-08,01:50:00,CUST639782,Outward,USA,INR,USD,157675.0,1886.06,83.6,2024-01-10,Completed,42,No,None,NEFT,No
HDFC2026505695,2024-01-08,21:12:00,CUST482299,Outward,USA,INR,USD,230771.0,2785.07,82.86,2024-01-10,Failed,16,No,None,SWIFT,No
HDFC2026479170,2024-01-08,01:26:00,CUST214140,Outward,USA,INR,USD,284557.0,3435.02,82.84,2024-01-10,Completed,96,No,None,SWIFT,No
HDFC2026673602,2024-01-08,21:46:00,CUST851113,Inward,USA,USD,INR,304596.0,3606.82,84.45,2024-01-09,Completed,83,No,None,SWIFT,No
HDFC2026135574,2024-01-08,22:26:00,CUST281110,Outward,UAE,INR,AED,50535.0,2188.61,23.09,2024-01-10,Completed,66,No,None,NEFT,No
HDFC2026815714,2024-01-08,10:58:00,CUST124665,Outward,USA,INR,USD,267378.0,3143.77,85.05,2024-01-10,Completed,85,No,None,NEFT,No
HDFC2026884489,2024-01-08,08:08:00,CUST946509,Inward,USA,USD,INR,1152639.0,13925.81,82.77,2024-01-10,Completed,50,No,None,Branch,No
HDFC2026498606,2024-01-08,09:05:00,CUST680172,Outward,USA,INR,USD,788834.0,9349.7,84.37,2024-01-09,Completed,97,No,None,SWIFT,No
HDFC2026773436,2024-01-08,21:29:00,CUST892670,Inward,USA,USD,INR,897397.0,10740.84,83.55,2024-01-09,Completed,27,No,None,NEFT,No
HDFC2026728874,2024-01-08,08:12:00,CUST832837,Outward,USA,INR,USD,502076.0,5974.96,84.03,2024-01-10,Completed,75,No,None,Online,No
HDFC2026739165,2024-01-08,20:16:00,CUST780383,Inward,USA,USD,INR,1550672.0,18253.94,84.95,2024-01-09,Completed,110,No,None,NEFT,No
HDFC2026238278,2024-01-08,08:51:00,CUST815756,Outward,UAE,INR,AED,362815.0,16255.15,22.32,2024-01-10,Completed,55,No,None,Branch,No
HDFC2026139298,2024-01-08,09:09:00,CUST171133,Outward,USA,INR,USD,306736.0,3604.84,85.09,2024-01-10,Completed,111,No,None,SWIFT,No
HDFC2026946270,2024-01-08,03:37:00,CUST918096,Inward,USA,USD,INR,735844.0,8935.57,82.35,2024-01-10,Completed,82,No,None,SWIFT,No
HDFC2026610497,2024-01-08,16:03:00,CUST484714,Inward,USA,USD,INR,101842.0,1201.11,84.79,2024-01-10,Completed,77,No,None,SWIFT,No
HDFC2026525167,2024-01-08,19:12:00,CUST971783,Outward,USA,INR,USD,464890.0,5519.95,84.22,2024-01-10,Pending,45,No,None,SWIFT,No
HDFC2026780227,2024-01-08,02:27:00,CUST224686,Outward,USA,INR,USD,224359.0,2638.9,85.02,2024-01-09,Completed,101,No,None,Branch,No
HDFC2026455735,2024-01-08,22:36:00,CUST399029,Outward,UK,INR,GBP,75915.0,729.04,104.13,2024-01-10,Completed,113,No,None,NEFT,No
HDFC2026304222,2024-01-08,13:31:00,CUST329967,Outward,USA,INR,USD,113241.0,1343.63,84.28,2024-01-09,Completed,93,No,None,SWIFT,No
HDFC2026630306,2024-01-08,03:11:00,CUST745856,Outward,UAE,INR,AED,50000.0,2215.33,22.57,2024-01-10,Completed,58,No,None,NEFT,No
HDFC2026634185,2024-01-08,18:20:00,CUST622469,Outward,Singapore,INR,SGD,227520.0,3604.56,63.12,2024-01-09,Completed,97,No,None,SWIFT,No
HDFC2026403680,2024-01-08,08:53:00,CUST827603,Outward,USA,INR,USD,172557.0,2090.59,82.54,2024-01-09,Completed,77,No,None,NEFT,No
HDFC2026916610,2024-01-08,03:00:00,CUST152057,Inward,UK,GBP,INR,162200.0,1517.45,106.89,2024-01-09,Completed,98,No,None,NEFT,No
HDFC2026560295,2024-01-08,09:28:00,CUST316782,Outward,Singapore,INR,SGD,282681.0,4473.51,63.19,2024-01-09,Completed,117,No,None,NEFT,No
HDFC2026577367,2024-01-08,00:18:00,CUST807317,Inward,UAE,AED,INR,1012607.0,45347.38,22.33,2024-01-10,Completed,48,No,None,SWIFT,No
HDFC2026425752,2024-01-09,09:24:00,CUST285491,Inward,USA,USD,INR,162198.0,1939.94,83.61,2024-01-11,Completed,111,No,None,NEFT,No
HDFC2026227779,2024-01-09,19:49:00,CUST310046,Inward,Singapore,SGD,INR,217966.0,3479.66,62.64,2024-01-10,Completed,63,No,None,SWIFT,No
HDFC2026313490,2024-01-09,19:27:00,CUST240889,Outward,USA,INR,USD,326073.0,3913.5,83.32,2024-01-11,Pending,6,No,None,SWIFT,No
HDFC2026726167,2024-01-09,14:22:00,CUST942433,Inward,USA,USD,INR,71002.0,864.09,82.17,2024-01-11,Completed,89,No,None,SWIFT,No
HDFC2026840445,2024-01-09,15:20:00,CUST627079,Inward,USA,USD,INR,228827.0,2771.64,82.56,2024-01-10,Completed,95,No,None,SWIFT,No
HDFC2026868957,2024-01-09,14:53:00,CUST888106,Inward,UAE,AED,INR,361877.0,16148.01,22.41,2024-01-11,Completed,71,No,None,Branch,No
HDFC2026469773,2024-01-09,07:11:00,CUST845132,Inward,Malaysia,MYR,INR,88900.0,5153.62,17.25,2024-01-10,Pending,41,No,None,Branch,No
HDFC2026179836,2024-01-09,03:16:00,CUST766791,Inward,UAE,AED,INR,552078.0,24034.74,22.97,2024-01-11,Failed,7,No,None,NEFT,No
HDFC2026338573,2024-01-09,14:18:00,CUST667511,Outward,UAE,INR,AED,466361.0,20838.29,22.38,2024-01-10,Completed,100,No,None,SWIFT,No
HDFC2026112426,2024-01-09,16:46:00,CUST388086,Inward,UAE,AED,INR,93635.0,4159.71,22.51,2024-01-11,Completed,88,No,None,SWIFT,No
HDFC2026966711,2024-01-09,13:45:00,CUST828217,Inward,USA,USD,INR,135537.0,1629.83,83.16,2024-01-10,Completed,70,No,None,Branch,No
HDFC2026116858,2024-01-09,19:45:00,CUST484455,Inward,USA,USD,INR,357572.0,4208.71,84.96,2024-01-11,Completed,60,No,None,NEFT,No
HDFC2026864259,2024-01-09,05:02:00,CUST828509,Inward,UAE,AED,INR,338813.0,15011.65,22.57,2024-01-11,Completed,78,No,None,NEFT,No
HDFC2026431773,2024-01-09,12:43:00,CUST224052,Inward,UK,GBP,INR,570148.0,5399.64,105.59,2024-01-10,Failed,20,No,None,SWIFT,No
HDFC2026345221,2024-01-09,05:10:00,CUST142777,Outward,Singapore,INR,SGD,630492.0,10251.9,61.5,2024-01-11,Pending,31,No,None,NEFT,No
HDFC2026525688,2024-01-09,19:07:00,CUST993013,Inward,Singapore,SGD,INR,115096.0,1867.53,61.63,2024-01-10,On-hold,53,No,None,SWIFT,No
HDFC2026208120,2024-01-09,23:55:00,CUST804850,Inward,Singapore,SGD,INR,713855.0,11412.55,62.55,2024-01-10,Pending,33,No,None,SWIFT,No
HDFC2026975125,2024-01-09,08:14:00,CUST170156,Inward,Australia,AUD,INR,318234.0,5819.93,54.68,2024-01-11,Completed,112,No,None,NEFT,No
HDFC2026561622,2024-01-09,18:57:00,CUST478567,Outward,USA,INR,USD,184293.0,2224.42,82.85,2024-01-11,Completed,41,No,None,SWIFT,No
HDFC2026886758,2024-01-09,06:27:00,CUST912721,Outward,USA,INR,USD,158561.0,1926.15,82.32,2024-01-10,Completed,99,No,None,NEFT,No
HDFC2026791025,2024-01-09,08:30:00,CUST106005,Outward,Malaysia,INR,MYR,236053.0,13457.98,17.54,2024-01-11,Completed,54,No,None,Online,No
HDFC2026112134,2024-01-09,10:08:00,CUST466197,Inward,UAE,AED,INR,70314.0,3133.42,22.44,2024-01-10,Completed,47,No,None,SWIFT,No
HDFC2026809868,2024-01-09,20:38:00,CUST308893,Inward,USA,USD,INR,449095.0,5384.83,83.4,2024-01-10,Completed,94,No,None,NEFT,No
HDFC2026537319,2024-01-09,14:20:00,CUST412143,Outward,USA,INR,USD,237779.0,2836.78,83.82,2024-01-11,Pending,23,No,None,NEFT,No
HDFC2026489014,2024-01-09,21:54:00,CUST928153,Inward,UAE,AED,INR,175929.0,7791.36,22.58,2024-01-10,Pending,37,No,None,SWIFT,No
HDFC2026488712,2024-01-09,12:19:00,CUST430500,Inward,UAE,AED,INR,609311.0,27056.44,22.52,2024-01-11,Completed,100,No,None,SWIFT,No
HDFC2026958706,2024-01-09,18:43:00,CUST404777,Outward,USA,INR,USD,1637165.0,19588.0,83.58,2024-01-10,Completed,45,No,None,SWIFT,No
HDFC2026673623,2024-01-09,22:20:00,CUST366522,Outward,USA,INR,USD,229127.0,2793.21,82.03,2024-01-10,Completed,45,No,None,SWIFT,No
HDFC2026823607,2024-01-09,10:04:00,CUST380266,Outward,UAE,INR,AED,97399.0,4323.08,22.53,2024-01-10,Completed,120,No,None,Branch,No
HDFC2026369950,2024-01-09,21:54:00,CUST999143,Outward,UK,INR,GBP,152298.0,1448.11,105.17,2024-01-11,Completed,29,No,None,SWIFT,No
HDFC2026473950,2024-01-09,21:04:00,CUST680307,Inward,USA,USD,INR,166216.0,1992.28,83.43,2024-01-10,Completed,70,No,None,SWIFT,No
HDFC2026952661,2024-01-09,15:42:00,CUST864333,Inward,Singapore,SGD,INR,115469.0,1826.75,63.21,2024-01-10,Completed,113,No,None,SWIFT,No
HDFC2026511876,2024-01-09,15:20:00,CUST986319,Inward,USA,USD,INR,116010.0,1407.89,82.4,2024-01-11,Completed,31,No,None,NEFT,No
HDFC2026597960,2024-01-09,11:21:00,CUST806537,Inward,USA,USD,INR,548734.0,6593.78,83.22,2024-01-10,Pending,20,No,None,SWIFT,No
HDFC2026778545,2024-01-09,11:03:00,CUST735099,Inward,UAE,AED,INR,182903.0,8096.64,22.59,2024-01-10,Completed,51,No,None,SWIFT,No
HDFC2026223950,2024-01-09,06:33:00,CUST950948,Inward,Australia,AUD,INR,834067.0,15273.16,54.61,2024-01-11,Pending,41,No,None,NEFT,No
HDFC2026124647,2024-01-09,00:18:00,CUST226956,Inward,Australia,AUD,INR,151888.0,2725.92,55.72,2024-01-11,Completed,111,No,None,SWIFT,No
HDFC2026311807,2024-01-09,08:19:00,CUST347765,Outward,USA,INR,USD,112909.0,1344.31,83.99,2024-01-11,Completed,97,No,None,SWIFT,No
HDFC2026500984,2024-01-09,15:46:00,CUST512766,Outward,UK,INR,GBP,600729.0,5661.91,106.1,2024-01-10,Completed,115,No,None,Branch,No
HDFC2026727857,2024-01-10,06:20:00,CUST392237,Outward,Singapore,INR,SGD,290486.0,4624.1,62.82,2024-01-11,Completed,73,No,None,Branch,No
HDFC2026253197,2024-01-10,00:14:00,CUST296382,Outward,UAE,INR,AED,305524.0,13226.15,23.1,2024-01-11,Completed,66,No,None,NEFT,No
HDFC2026557409,2024-01-10,14:58:00,CUST181644,Outward,Thailand,INR,THB,50000.0,21645.02,2.31,2024-01-12,Completed,97,No,None,SWIFT,No
HDFC2026778661,2024-01-10,09:48:00,CUST439745,Inward,Thailand,THB,INR,103556.0,45220.96,2.29,2024-01-11,Completed,119,No,None,NEFT,No
HDFC2026247561,2024-01-10,09:01:00,CUST376690,Inward,Canada,CAD,INR,98896.0,1595.87,61.97,2024-01-11,Completed,82,No,None,NEFT,No
HDFC2026968734,2024-01-10,08:57:00,CUST610843,Outward,USA,INR,USD,131304.0,1600.1,82.06,2024-01-11,Failed,19,No,None,SWIFT,No
HDFC2026333704,2024-01-10,07:54:00,CUST757149,Inward,UK,GBP,INR,147018.0,1407.01,104.49,2024-01-11,Completed,37,No,None,SWIFT,No
HDFC2026947278,2024-01-10,18:07:00,CUST128213,Inward,UAE,AED,INR,152526.0,6739.99,22.63,2024-01-12,Completed,58,No,None,SWIFT,No
HDFC2026604793,2024-01-10,11:20:00,CUST417710,Outward,Singapore,INR,SGD,1214253.0,19772.89,61.41,2024-01-12,Completed,114,No,None,SWIFT,No
HDFC2026240983,2024-01-10,23:44:00,CUST191965,Inward,UAE,AED,INR,349414.0,15440.3,22.63,2024-01-11,Completed,89,No,None,Branch,No
HDFC2026608354,2024-01-10,14:46:00,CUST889133,Outward,Singapore,INR,SGD,324747.0,5254.81,61.8,2024-01-12,Completed,30,No,None,Branch,No
HDFC2026448762,2024-01-10,13:37:00,CUST757501,Outward,USA,INR,USD,597877.0,7287.63,82.04,2024-01-11,Pending,27,No,None,NEFT,No
HDFC2026709153,2024-01-10,01:04:00,CUST877716,Inward,Australia,AUD,INR,574458.0,10285.73,55.85,2024-01-11,On-hold,57,No,None,Online,No
HDFC2026905858,2024-01-10,10:15:00,CUST892862,Outward,Singapore,INR,SGD,130770.0,2151.88,60.77,2024-01-11,Completed,93,No,None,SWIFT,No
HDFC2026627054,2024-01-10,03:42:00,CUST657695,Inward,USA,USD,INR,171203.0,2090.65,81.89,2024-01-12,Completed,50,No,None,SWIFT,No
HDFC2026253868,2024-01-10,10:14:00,CUST729795,Outward,USA,INR,USD,1192621.0,14182.67,84.09,2024-01-12,Completed,84,No,None,SWIFT,No
HDFC2026480480,2024-01-10,04:47:00,CUST505352,Outward,UAE,INR,AED,60896.0,2675.57,22.76,2024-01-12,Completed,58,No,None,SWIFT,No
HDFC2026646513,2024-01-10,10:32:00,CUST668160,Outward,Australia,INR,AUD,54618.0,988.74,55.24,2024-01-11,Completed,25,No,None,Online,No
HDFC2026638886,2024-01-10,02:55:00,CUST576420,Inward,Singapore,SGD,INR,77351.0,1238.81,62.44,2024-01-12,Pending,2,No,None,SWIFT,No
HDFC2026181969,2024-01-10,10:22:00,CUST560269,Inward,Singapore,SGD,INR,257303.0,4123.45,62.4,2024-01-11,Failed,7,No,None,SWIFT,No
HDFC2026691880,2024-01-10,09:42:00,CUST516895,Inward,UAE,AED,INR,120089.0,5392.41,22.27,2024-01-11,Completed,83,No,None,NEFT,No
HDFC2026332888,2024-01-10,01:41:00,CUST948293,Outward,Singapore,INR,SGD,104909.0,1682.85,62.34,2024-01-11,Completed,59,No,None,SWIFT,No
HDFC2026205668,2024-01-10,02:29:00,CUST464835,Outward,Australia,INR,AUD,399670.0,7405.41,53.97,2024-01-12,Completed,29,No,None,Branch,No
HDFC2026233426,2024-01-10,13:34:00,CUST540167,Inward,UAE,AED,INR,323320.0,14293.55,22.62,2024-01-12,Pending,18,No,None,SWIFT,No
HDFC2026346459,2024-01-10,05:18:00,CUST887744,Inward,Singapore,SGD,INR,390587.0,6392.59,61.1,2024-01-11,Pending,44,No,None,SWIFT,No
HDFC2026300051,2024-01-10,14:20:00,CUST539122,Inward,UAE,AED,INR,86002.0,3760.47,22.87,2024-01-12,Completed,76,No,None,SWIFT,No
HDFC2026456455,2024-01-10,19:39:00,CUST485807,Outward,USA,INR,USD,88204.0,1046.19,84.31,2024-01-11,Completed,66,No,None,NEFT,No
HDFC2026207832,2024-01-10,21:42:00,CUST644033,Inward,Australia,AUD,INR,1007635.0,18444.72,54.63,2024-01-12,Completed,117,No,None,SWIFT,No
HDFC2026957857,2024-01-10,20:39:00,CUST945208,Inward,USA,USD,INR,177096.0,2114.83,83.74,2024-01-11,Completed,114,No,None,SWIFT,No
HDFC2026335959,2024-01-11,00:25:00,CUST614616,Inward,Canada,CAD,INR,78095.0,1267.16,61.63,2024-01-12,Completed,44,No,None,SWIFT,No
HDFC2026590071,2024-01-11,21:26:00,CUST572417,Outward,USA,INR,USD,278703.0,3343.37,83.36,2024-01-12,Completed,103,No,None,NEFT,No
HDFC2026662416,2024-01-11,00:46:00,CUST589620,Outward,UAE,INR,AED,100770.0,4412.0,22.84,2024-01-12,Completed,95,No,None,NEFT,No
HDFC2026920231,2024-01-11,01:55:00,CUST188006,Inward,USA,USD,INR,265412.0,3204.3,82.83,2024-01-13,Completed,32,No,None,SWIFT,No
HDFC2026943883,2024-01-11,09:53:00,CUST514290,Inward,Canada,CAD,INR,280935.0,4697.12,59.81,2024-01-12,Completed,61,No,None,SWIFT,No
HDFC2026381157,2024-01-11,11:48:00,CUST385072,Inward,USA,USD,INR,140282.0,1709.71,82.05,2024-01-13,Completed,98,No,None,SWIFT,No
HDFC2026329580,2024-01-11,19:52:00,CUST273153,Outward,USA,INR,USD,281623.0,3391.82,83.03,2024-01-12,Completed,75,No,None,Branch,No
HDFC2026815079,2024-01-11,15:48:00,CUST800649,Outward,USA,INR,USD,213272.0,2520.65,84.61,2024-01-12,On-hold,48,No,None,NEFT,No
HDFC2026961860,2024-01-11,05:01:00,CUST894965,Outward,USA,INR,USD,251593.0,3012.01,83.53,2024-01-12,Completed,95,No,None,SWIFT,No
HDFC2026742187,2024-01-11,16:11:00,CUST886681,Inward,UK,GBP,INR,228877.0,2193.36,104.35,2024-01-13,Completed,25,No,None,NEFT,No
HDFC2026201118,2024-01-11,17:55:00,CUST780836,Outward,Malaysia,INR,MYR,178497.0,10107.42,17.66,2024-01-12,Completed,118,No,None,SWIFT,No
HDFC2026959048,2024-01-11,05:11:00,CUST207583,Outward,Australia,INR,AUD,544579.0,10018.01,54.36,2024-01-12,Completed,67,No,None,SWIFT,No
HDFC2026471755,2024-01-11,16:09:00,CUST340330,Inward,USA,USD,INR,623581.0,7460.0,83.59,2024-01-13,Completed,92,No,None,NEFT,No
HDFC2026506377,2024-01-11,12:31:00,CUST113698,Outward,UAE,INR,AED,414186.0,18094.63,22.89,2024-01-13,Completed,75,No,None,Online,No
HDFC2026460212,2024-01-11,14:17:00,CUST314121,Inward,Thailand,THB,INR,55153.0,23670.82,2.33,2024-01-12,Completed,97,No,None,NEFT,No
HDFC2026343904,2024-01-11,19:48:00,CUST230082,Inward,UK,GBP,INR,233855.0,2206.18,106.0,2024-01-12,Completed,120,No,None,Branch,No
HDFC2026460857,2024-01-11,13:07:00,CUST468145,Outward,UK,INR,GBP,359400.0,3360.45,106.95,2024-01-12,Completed,49,No,None,SWIFT,No
HDFC2026191682,2024-01-11,17:17:00,CUST101725,Outward,UAE,INR,AED,399351.0,17507.72,22.81,2024-01-13,Completed,119,No,None,Online,No
HDFC2026986904,2024-01-11,18:45:00,CUST505697,Outward,Malaysia,INR,MYR,102224.0,5824.73,17.55,2024-01-12,On-hold,49,No,None,SWIFT,No
HDFC2026505816,2024-01-11,10:54:00,CUST403573,Inward,UK,GBP,INR,231063.0,2240.72,103.12,2024-01-13,Completed,100,No,None,SWIFT,No
HDFC2026639085,2024-01-11,13:54:00,CUST783999,Inward,UAE,AED,INR,969035.0,41949.57,23.1,2024-01-13,Completed,54,No,None,NEFT,No
HDFC2026198083,2024-01-11,18:10:00,CUST162784,Outward,UAE,INR,AED,303958.0,13232.83,22.97,2024-01-13,On-hold,38,No,None,Branch,No
HDFC2026951588,2024-01-11,10:03:00,CUST890572,Outward,Singapore,INR,SGD,280446.0,4445.88,63.08,2024-01-12,Failed,17,No,None,SWIFT,No
HDFC2026189915,2024-01-11,00:58:00,CUST155315,Inward,Australia,AUD,INR,184209.0,3404.97,54.1,2024-01-12,Completed,69,No,None,SWIFT,No
HDFC2026715467,2024-01-12,18:50:00,CUST133773,Outward,UAE,INR,AED,434247.0,19394.69,22.39,2024-01-14,Completed,66,No,None,Branch,No
HDFC2026491769,2024-01-12,00:51:00,CUST157470,Outward,USA,INR,USD,317461.0,3833.14,82.82,2024-01-14,Completed,33,No,None,NEFT,No
HDFC2026542062,2024-01-12,10:03:00,CUST331412,Inward,USA,USD,INR,189153.0,2245.41,84.24,2024-01-13,Completed,71,No,None,Branch,No
HDFC2026987130,2024-01-12,16:20:00,CUST877533,Outward,USA,INR,USD,66580.0,791.68,84.1,2024-01-13,Completed,80,No,None,NEFT,No
HDFC2026545555,2024-01-12,19:53:00,CUST166490,Inward,UAE,AED,INR,84913.0,3806.05,22.31,2024-01-13,Completed,38,No,None,SWIFT,No
HDFC2026869735,2024-01-12,18:32:00,CUST277193,Inward,Australia,AUD,INR,316660.0,5709.7,55.46,2024-01-14,Completed,28,No,None,SWIFT,No
HDFC2026241825,2024-01-12,19:16:00,CUST455432,Inward,Thailand,THB,INR,157522.0,69392.95,2.27,2024-01-14,Completed,82,No,None,SWIFT,No
HDFC2026926600,2024-01-12,04:03:00,CUST950690,Inward,USA,USD,INR,225234.0,2692.25,83.66,2024-01-13,Completed,42,Yes,Invalid beneficiary details,NEFT,No
HDFC2026232649,2024-01-12,02:08:00,CUST552578,Outward,UAE,INR,AED,407591.0,17767.7,22.94,2024-01-13,Completed,69,No,None,SWIFT,No
HDFC2026661988,2024-01-12,16:32:00,CUST897925,Inward,UAE,AED,INR,99734.0,4330.61,23.03,2024-01-13,Completed,38,No,None,Branch,No
HDFC2026586519,2024-01-12,01:06:00,CUST542951,Inward,UK,GBP,INR,168113.0,1614.45,104.13,2024-01-13,Completed,32,No,None,SWIFT,No
HDFC2026672280,2024-01-12,09:42:00,CUST414694,Outward,USA,INR,USD,763681.0,9106.62,83.86,2024-01-14,Completed,27,No,None,NEFT,No
HDFC2026310115,2024-01-12,18:50:00,CUST983675,Outward,Malaysia,INR,MYR,98782.0,5749.83,17.18,2024-01-13,Completed,78,No,None,NEFT,No
HDFC2026858414,2024-01-12,12:16:00,CUST956113,Inward,Singapore,SGD,INR,157194.0,2564.34,61.3,2024-01-14,Completed,33,No,None,SWIFT,No
HDFC2026145881,2024-01-12,12:17:00,CUST938967,Outward,Malaysia,INR,MYR,282465.0,16021.84,17.63,2024-01-14,Pending,33,No,None,SWIFT,No
HDFC2026278953,2024-01-12,03:09:00,CUST881665,Inward,UAE,AED,INR,314648.0,14065.62,22.37,2024-01-14,Completed,47,No,None,SWIFT,No
HDFC2026186422,2024-01-12,12:41:00,CUST226116,Inward,UAE,AED,INR,68041.0,3025.39,22.49,2024-01-14,Completed,32,No,None,NEFT,No
HDFC2026902097,2024-01-12,09:35:00,CUST880195,Inward,USA,USD,INR,742152.0,8983.8,82.61,2024-01-13,Completed,92,No,None,NEFT,No
HDFC2026337186,2024-01-12,13:30:00,CUST385410,Inward,Singapore,SGD,INR,749890.0,12091.1,62.02,2024-01-14,Completed,87,No,None,Branch,No
HDFC2026480395,2024-01-12,12:50:00,CUST634305,Inward,USA,USD,INR,136618.0,1621.0,84.28,2024-01-13,Completed,41,Yes,Document discrepancies,SWIFT,No
HDFC2026383185,2024-01-12,22:36:00,CUST603028,Inward,UAE,AED,INR,392265.0,17151.95,22.87,2024-01-14,Completed,51,No,None,SWIFT,No
HDFC2026645427,2024-01-12,06:45:00,CUST904932,Outward,Singapore,INR,SGD,395903.0,6287.17,62.97,2024-01-14,Failed,1,No,None,SWIFT,No
HDFC2026259072,2024-01-12,17:37:00,CUST432102,Outward,UAE,INR,AED,131971.0,5891.56,22.4,2024-01-13,Completed,73,No,None,SWIFT,No
HDFC2026535092,2024-01-13,16:20:00,CUST500567,Inward,UK,GBP,INR,114961.0,1112.02,103.38,2024-01-15,On-hold,30,No,None,SWIFT,No
HDFC2026137156,2024-01-13,02:14:00,CUST370002,Outward,USA,INR,USD,464884.0,5663.1,82.09,2024-01-14,Completed,28,No,None,SWIFT,No
HDFC2026527009,2024-01-13,22:26:00,CUST894901,Inward,UAE,AED,INR,100966.0,4382.2,23.04,2024-01-14,Completed,111,No,None,NEFT,No
HDFC2026719152,2024-01-13,23:18:00,CUST759251,Inward,Canada,CAD,INR,50000.0,806.97,61.96,2024-01-14,Completed,90,No,None,Branch,No
HDFC2026153321,2024-01-13,01:11:00,CUST950989,Inward,UAE,AED,INR,54351.0,2347.78,23.15,2024-01-15,Completed,25,No,None,SWIFT,No
HDFC2026510428,2024-01-13,21:20:00,CUST640345,Inward,UK,GBP,INR,295269.0,2818.53,104.76,2024-01-15,Completed,58,No,None,SWIFT,No
HDFC2026365486,2024-01-13,11:15:00,CUST564187,Inward,USA,USD,INR,74994.0,894.49,83.84,2024-01-15,Completed,24,No,None,NEFT,No
HDFC2026705950,2024-01-13,12:49:00,CUST343390,Inward,UAE,AED,INR,139893.0,6168.12,22.68,2024-01-15,Completed,37,No,None,NEFT,No
HDFC2026176117,2024-01-13,13:24:00,CUST756918,Inward,Malaysia,MYR,INR,89673.0,5115.4,17.53,2024-01-14,Completed,64,No,None,SWIFT,No
HDFC2026110239,2024-01-13,08:59:00,CUST216250,Outward,Malaysia,INR,MYR,216731.0,12549.57,17.27,2024-01-15,Completed,49,No,None,SWIFT,No
HDFC2026746014,2024-01-13,05:59:00,CUST197334,Inward,USA,USD,INR,331830.0,4007.12,82.81,2024-01-15,Completed,69,No,None,SWIFT,No
